transaction_id,fiscal_year,txn_date,source_type,source_file,source_locator,account_owner,account_name,payment_method,card_last4,counterparty,description,amount,currency,cad_amount,fx_rate_to_cad,linked_document_ids,receipt_status,notes
tx-2025-cc-20250602-24c73726fa,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2962-2966,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY,-26.56,CAD,-26.56,,,missing,
tx-2025-cc-20250602-195460e116,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2970-2973,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE KEFELAN. CC GOOGLE.CO,-4.84,CAD,-4.84,,doc-20250531-google-4.84CAD-ae091a3a39,found,Linked evidence vendor: Google
tx-2025-cc-20250602-860b37e83b,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2977-2983,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE KEFELAN. CC,-9.88,CAD,-9.88,,doc-20250531-google-9.88CAD-3e8d7ac18c,found,Linked evidence vendor: Google
tx-2025-cc-20250602-b8a429edd9,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2987-2990,corporate,TD Business VISA,credit_card,5143,GOOGLE*CLOUD,GOOGLE*CLOUD 3XG5CL CC GOOGLE.CO,-0.46,CAD,-0.46,,doc-20250531-google-0.46CAD-e4b54789b7,found,Linked evidence vendor: Google
tx-2025-cc-20250602-5753a7b4bf,2025,2025-06-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=2994-2997,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20250601-guardian-storage-129.21CAD-9d38c0e131,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20250603-5e93570df3,2025,2025-06-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3001-3004,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,1.97,CAD,1.97,,,missing,
tx-2025-cc-20250603-13de1831e3,2025,2025-06-03,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3008-3011,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *PADDLE.NET 35314369001,1.97,CAD,1.97,,,missing,
tx-2025-cc-20250605-9655544efe,2025,2025-06-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3015-3019,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY,-40.86,CAD,-40.86,,,missing,
tx-2025-cc-20250609-7f383206ee,2025,2025-06-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3131,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.12,CAD,-16.12,,,missing,
tx-2025-cc-20250609-bf2ed75c1f,2025,2025-06-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3133,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.40,CAD,-11.40,,,missing,
tx-2025-cc-20250609-a0fa5b4868,2025,2025-06-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3135,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-308.63,CAD,-308.63,,,missing,
tx-2025-cc-20250610-c57878e237,2025,2025-06-10,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3137,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250611-8447892bf9,2025,2025-06-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3139,corporate,TD Business VISA,credit_card,5143,TST-Freds,TST-Freds West Vancouv,-134.96,CAD,-134.96,,,missing,
tx-2025-cc-20250612-81abe8f414,2025,2025-06-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3141,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *YouTubePremium g.co/helppay,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250616-c4c2bfde35,2025,2025-06-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3143,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G097297297 HALIFAX,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20250616-61df0199de,2025,2025-06-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3145,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G097308081 MSBILL.INFO,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250617-c04ab81e37,2025,2025-06-17,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3147,corporate,TD Business VISA,credit_card,5143,SQ,SQ *VANCOUVER HEADSHOTS I,-50.00,CAD,-50.00,,,missing,
tx-2025-cc-20250617-abdf5bca57,2025,2025-06-17,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3153,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,1905.53,CAD,1905.53,,,missing,
tx-2025-cc-20250623-1a41e751ef,2025,2025-06-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3164,corporate,TD Business VISA,credit_card,5143,SQ,SQ *VANCOUVER HEADSHOTS I,-276.25,CAD,-276.25,,,ambiguous,"Multiple doc candidates: doc-20250620-vancouver-headshots-276.25CAD-4c5e0226ed, doc-20250620-vancouver-headshots-276.25CAD-be408ccb85"
tx-2025-cc-20250623-423b4ee7be,2025,2025-06-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=3185,corporate,TD Business VISA,credit_card,5143,Slack,SLACK T053CJ2N9J7 SLACK.COM,-9.36,USD,-13.19,1.41,,missing,FX: 9.36 USD @ 1.40918
tx-2025-cc-20250623-4d2b71bada,2025,2025-06-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3290-3293,corporate,TD Business VISA,credit_card,5143,MEREON,MEREON West Vancouv,-116.76,CAD,-116.76,,,missing,
tx-2025-cc-20250623-43fc62ec2e,2025,2025-06-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3297-3303,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*NQ4854ND2 WWW.AMAZON.C,-14.96,CAD,-14.96,,,missing,
tx-2025-cc-20250623-68d1a2a745,2025,2025-06-23,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3307-3310,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250624-d92208187e,2025,2025-06-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3314-3320,corporate,TD Business VISA,credit_card,5143,Amazon,AMZN Mktp CA*NO11H22M1 WWW.AMAZON.C,-113.61,CAD,-113.61,,,missing,
tx-2025-cc-20250624-522eb2f5a3,2025,2025-06-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3324-3327,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-79.64,CAD,-79.64,,,missing,
tx-2025-cc-20250625-6b3caf7d08,2025,2025-06-25,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3331-3334,corporate,TD Business VISA,credit_card,5143,SAFEWAY,SAFEWAY #4905 NORTH VANCOU,-16.51,CAD,-16.51,,,missing,
tx-2025-cc-20250625-533bfc523f,2025,2025-06-25,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3338-3341,corporate,TD Business VISA,credit_card,5143,SAFEWAY,SAFEWAY #4905 NORTH VANCOU,16.51,CAD,16.51,,,missing,
tx-2025-cc-20250626-ed2ce88e87,2025,2025-06-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3345-3348,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-8.19,CAD,-8.19,,doc-20250624-uber-8.19CAD-f716c676d9,found,
tx-2025-cc-20250626-07fe8f55c9,2025,2025-06-26,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3352-3355,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-16.46,CAD,-16.46,,,missing,
tx-2025-cc-20250630-0de982aa90,2025,2025-06-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3359-3362,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DIGITALOCEA 4029357733,-7.17,CAD,-7.17,,,missing,
tx-2025-cc-20250630-75e032260e,2025,2025-06-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3366-3369,corporate,TD Business VISA,credit_card,5143,LOCANDA,LOCANDA DELL ORSO VANCOUVER,-168.71,CAD,-168.71,,,missing,
tx-2025-cc-20250630-a53471b1a2,2025,2025-06-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3373-3376,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-9.80,CAD,-9.80,,doc-20250628-uber-9.80CAD-0288553e90,found,
tx-2025-cc-20250702-f5c88a97de,2025,2025-07-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3380-3387,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY 18.73 USD @ EXCHANGE RATE,-26.30,CAD,-26.30,,,missing,
tx-2025-cc-20250702-60d5c935f5,2025,2025-07-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3391-3394,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *CLOUD BwBxTF g.co/HelpPay,-1.49,CAD,-1.49,,doc-20250630-google-1.49CAD-ea39c48262,found,Linked evidence vendor: Google
tx-2025-cc-20250702-e7f760bb9a,2025,2025-07-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3398-3404,corporate,TD Business VISA,credit_card,5143,GOOGLE*GSUITE,GOOGLE*GSUITE KEFELAN. CC,-21.72,CAD,-21.72,,doc-20250630-google-21.72CAD-f9a2de9138,found,Linked evidence vendor: Google
tx-2025-cc-20250702-dc6337e743,2025,2025-07-02,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3408-3414,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-129.21,CAD,-129.21,,doc-20250701-guardian-storage-129.21CAD-d32dd23115,found,Linked evidence vendor: Guardian Storage
tx-2025-cc-20250707-640afc4b55,2025,2025-07-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3418-3425,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY 29.00 USD @ EXCHANGE RATE,-40.51,CAD,-40.51,,,missing,
tx-2025-cc-20250707-353d9ed8cb,2025,2025-07-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3429-3432,corporate,TD Business VISA,credit_card,5143,Uber,UBER* TRIP UBER.COM/CA/,-11.15,CAD,-11.15,,doc-20250705-uber-11.15CAD-e436abeeac,found,
tx-2025-cc-20250707-a4e6f3e189,2025,2025-07-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3436-3439,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.05,CAD,-16.05,,,missing,
tx-2025-cc-20250707-eb69da6ee1,2025,2025-07-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3443-3446,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-20.51,CAD,-20.51,,doc-20250705-uber-20.51CAD-5311a80333,found,
tx-2025-cc-20250707-ef7168997d,2025,2025-07-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3450-3453,corporate,TD Business VISA,credit_card,5143,TST-The,TST-The Sequel - Kitch Vancouver,-182.04,CAD,-182.04,,,missing,
tx-2025-cc-20250708-6fa2e137ba,2025,2025-07-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3592-3595,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.35,CAD,-11.35,,,missing,
tx-2025-cc-20250709-a0c17f20d8,2025,2025-07-09,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3601-3604,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-307.39,CAD,-307.39,,,missing,
tx-2025-cc-20250710-ff20b34e1d,2025,2025-07-10,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3610-3613,corporate,TD Business VISA,credit_card,5143,Uber,UBER* TRIP UBER.COM/CA/,-8.19,CAD,-8.19,,doc-20250709-uber-8.19CAD-68f1bd183c,found,
tx-2025-cc-20250711-8ff1767181,2025,2025-07-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3619-3622,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-7.67,CAD,-7.67,,,missing,
tx-2025-cc-20250714-dd4ae884e0,2025,2025-07-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3628-3631,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250714-3f61b08fa7,2025,2025-07-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3637-3640,corporate,TD Business VISA,credit_card,5143,GOOGLE*YOUTUBEPREMIUM,GOOGLE*YOUTUBEPREMIUM,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250714-7c95ef8c53,2025,2025-07-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3655-3658,corporate,TD Business VISA,credit_card,5143,ANDONIS,ANDONIS VANCOUVER VANCOUVER,-217.19,CAD,-217.19,,,missing,
tx-2025-cc-20250714-0bd92429dc,2025,2025-07-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3664-3667,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-11.98,CAD,-11.98,,doc-20250711-uber-11.98CAD-5549ad7844,found,
tx-2025-cc-20250714-6970c8ff3c,2025,2025-07-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3673-3676,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G102243517 HALIFAX,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250715-3a2e78de70,2025,2025-07-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3682-3685,corporate,TD Business VISA,credit_card,5143,HOTEL,HOTEL GEORGIA REFLECTI VANCOUVER,-150.48,CAD,-150.48,,,missing,
tx-2025-cc-20250715-f698e69528,2025,2025-07-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3709-3712,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-13.74,CAD,-13.74,,doc-20250713-uber-13.74CAD-2c492735b6,found,
tx-2025-cc-20250715-2060d7c5d8,2025,2025-07-15,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3727-3731,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP,-14.70,CAD,-14.70,,doc-20250713-uber-14.70CAD-1b3a501223,found,
tx-2025-cc-20250716-91c9dd58b7,2025,2025-07-16,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3742-3745,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,2027.64,CAD,2027.64,,,missing,
tx-2025-cc-20250717-853fa2ef5b,2025,2025-07-17,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3764-3767,corporate,TD Business VISA,credit_card,5143,BC,BC REGISTRY COLIN INTERNE VICTORIA,-44.89,CAD,-44.89,,,missing,
tx-2025-cc-20250721-1250b7a317,2025,2025-07-21,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3873-3876,corporate,TD Business VISA,credit_card,5143,BC,BC LIQUOR #107 NORTH VANCOU,-87.58,CAD,-87.58,,,missing,
tx-2025-cc-20250722-0f35726216,2025,2025-07-22,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3880-3884,corporate,TD Business VISA,credit_card,5143,Slack,SLACK T053CJ2N9J7 SLACK.COM FOREIGN,-13.18,CAD,-13.18,,,missing,
tx-2025-cc-20250724-ea522fb9ef,2025,2025-07-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3888-3891,corporate,TD Business VISA,credit_card,5143,GOOGLE*GOOGLE,GOOGLE*GOOGLE ONE G.CO/HELPPAY,-29.95,CAD,-29.95,,doc-20250722-google-29.95CAD-07e2ff9639,found,Linked evidence vendor: Google
tx-2025-cc-20250724-f273615655,2025,2025-07-24,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3895-3898,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DROPBOX 4029357733,-17.91,CAD,-17.91,,,missing,
tx-2025-cc-20250725-e2921e93a7,2025,2025-07-25,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3902-3905,corporate,TD Business VISA,credit_card,5143,WHOLE,WHOLE FOODS MARKET NORTH VANCOU,-39.18,CAD,-39.18,,,missing,
tx-2025-cc-20250728-8454646cc7,2025,2025-07-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3909-3912,corporate,TD Business VISA,credit_card,5143,BC,BC LIQUOR #233 ROBSON VANCOUVER,-111.89,CAD,-111.89,,,missing,
tx-2025-cc-20250728-41ee8e008c,2025,2025-07-28,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3916-3919,corporate,TD Business VISA,credit_card,5143,THE,THE WEDGEWOOD HOTEL VANCOUVER,-88.84,CAD,-88.84,,,missing,
tx-2025-cc-20250730-e87f46ac3f,2025,2025-07-30,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3923-3926,corporate,TD Business VISA,credit_card,5143,TST-Capo,TST-Capo The Spritz Vancouver,-95.88,CAD,-95.88,,,missing,
tx-2025-cc-20250731-88f3bf8972,2025,2025-07-31,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3930-3933,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-59.92,CAD,-59.92,,,missing,
tx-2025-cc-20250805-ef7c856f8c,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3937-3941,corporate,TD Business VISA,credit_card,5143,Slack,SLACK TH3BB4YVD SLACK.COM FOREIGN CURRENCY,-26.61,CAD,-26.61,,,missing,
tx-2025-cc-20250805-b0ab342b11,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3945-3948,corporate,TD Business VISA,credit_card,5143,GOOGLE,GOOGLE *GSUITE_kefelan 855-222-8603,-23.54,CAD,-23.54,,,missing,
tx-2025-cc-20250805-e510e621a5,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3952-3955,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *DIGITALOCEA 4029357733,-15.03,CAD,-15.03,,,missing,
tx-2025-cc-20250805-b2ddb332fe,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3959-3962,corporate,TD Business VISA,credit_card,5143,GOOGLE*CLOUD,GOOGLE*CLOUD 96BMTZ CC GOOGLE.CO,-1.47,CAD,-1.47,,,missing,
tx-2025-cc-20250805-5c81ce88b4,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3966-3969,corporate,TD Business VISA,credit_card,5143,U-HAUL,U-HAUL GUARDIAN STORAG 800-528-0463,-69.00,USD,-129.21,1.42,,missing,FX: 69.00 USD @ 1.42289
tx-2025-cc-20250805-09744ce85e,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3973-3980,corporate,TD Business VISA,credit_card,5143,TST*NOVO,TST*NOVO RESTAURANT &LO San Luis,-98.18,CAD,-98.18,,,missing,
tx-2025-cc-20250805-7d0f7c507f,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3984-3987,corporate,TD Business VISA,credit_card,5143,NAMESPRO,NAMESPRO SOLUTIONS INC. RICHMOND,-73.00,USD,-16.46,1.42,doc-20250802-namespro-16.46CAD-5e518034d2,found,FX: 73.00 USD @ 1.42287
tx-2025-cc-20250805-42d47cf630,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=3991-3997,corporate,TD Business VISA,credit_card,5143,TST*ROBINS,TST*ROBINS Cambria,-103.87,CAD,-103.87,,,missing,
tx-2025-cc-20250805-e1f00eafbb,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4001-4005,corporate,TD Business VISA,credit_card,5143,OPENPHONE,OPENPHONE OPENPHONE.CO FOREIGN CURRENCY,-41.27,CAD,-41.27,,,missing,
tx-2025-cc-20250805-bf7f829c11,2025,2025-08-05,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4009-4018,corporate,TD Business VISA,credit_card,5143,SQ,SQ *MANDALAY RESTAURANT San,-275.85,CAD,-275.85,,,missing,
tx-2025-cc-20250806-00e4687314,2025,2025-08-06,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4112,corporate,TD Business VISA,credit_card,5143,Uber,UBER *TRIP HELP.UBER.CO,-42.93,USD,-60.73,1.41,,missing,FX: 42.93 USD @ 1.41462
tx-2025-cc-20250807-d021fa7d62,2025,2025-08-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4118,corporate,TD Business VISA,credit_card,5143,Uber,UBER *TRIP HELP.UBER.CO,-41.46,USD,-58.65,1.41,,missing,FX: 41.46 USD @ 1.41461
tx-2025-cc-20250807-a191a661c3,2025,2025-08-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4124,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *JETBRAINSAM 4029357733,-16.27,CAD,-16.27,,,missing,
tx-2025-cc-20250807-3c698d63fd,2025,2025-08-07,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4126,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-41.23,CAD,-41.23,,doc-20250805-uber-41.23CAD-30e4115ac4,found,
tx-2025-cc-20250808-ac87ed621d,2025,2025-08-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4128,corporate,TD Business VISA,credit_card,5143,Rogers,ROGERS ******1233 888-764-3771,-307.39,CAD,-307.39,,,missing,
tx-2025-cc-20250808-ee38812a65,2025,2025-08-08,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4130,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GITHUB INC 4029357733,-11.51,CAD,-11.51,,,missing,
tx-2025-cc-20250811-caf3b24e87,2025,2025-08-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4132,corporate,TD Business VISA,credit_card,5143,PayPal,PAYPAL *GODADDY.COM 4029357733,-40.40,CAD,-40.40,,,missing,
tx-2025-cc-20250811-2cd8a823b9,2025,2025-08-11,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4134,corporate,TD Business VISA,credit_card,5143,OpenAI,OPENAI *CHATGPT SUBSCR,-1.58,CAD,-1.58,,,missing,
tx-2025-cc-20250812-10dfec7662,2025,2025-08-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4161,corporate,TD Business VISA,credit_card,5143,PayPal,PP*ADOBE INC ADOBE 4029357733,-14.55,CAD,-14.55,,,missing,
tx-2025-cc-20250812-1abf4b4b23,2025,2025-08-12,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4163,corporate,TD Business VISA,credit_card,5143,GOOGLE*YOUTUBEPREMIUM,GOOGLE*YOUTUBEPREMIUM,-24.60,CAD,-24.60,,,missing,
tx-2025-cc-20250814-6474c9fa7d,2025,2025-08-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4169,corporate,TD Business VISA,credit_card,5143,Microsoft,Microsoft-G107561622 Mississauga,-30.25,CAD,-30.25,,,missing,
tx-2025-cc-20250814-315fe18e1e,2025,2025-08-14,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,line=4171,corporate,TD Business VISA,credit_card,5143,Microsoft,MICROSOFT#G107530937 HALIFAX,-15.72,CAD,-15.72,,,missing,
tx-2025-cc-20250818-4ebee08667,2025,2025-08-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4291-4294,corporate,TD Business VISA,credit_card,5143,CASH,CASH ADV./AV. DE FONDS,-8100.00,CAD,-8100.00,,,missing,
tx-2025-cc-20250818-bd00d9d72a,2025,2025-08-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4298-4301,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,8100.00,CAD,8100.00,,,missing,
tx-2025-cc-20250818-e93cbf1748,2025,2025-08-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4305-4308,corporate,TD Business VISA,credit_card,5143,PAYMENT,PAYMENT - THANK YOU,2771.40,CAD,2771.40,,,missing,
tx-2025-cc-20250818-518d74cc8f,2025,2025-08-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4312-4315,corporate,TD Business VISA,credit_card,5143,THE,THE WEDGEWOOD HOTEL VANCOUVER,-91.00,CAD,-91.00,,,missing,
tx-2025-cc-20250818-976a96a90f,2025,2025-08-18,cc_md,FY2025/transactions/2_liabilities/TD_Business_Visa_2025.md,lines=4319-4322,corporate,TD Business VISA,credit_card,5143,Uber,UBER CANADA/UBERTRIP TORONTO,-10.56,CAD,-10.56,,doc-20250816-uber-10.56CAD-7edfa93d7c,found,
